Year,Rank,Artist,Song,valence,danceability,energy,tempo
2006,18,yung joc,its goin down,,,,
2006,19,rihanna,sos,0.527,0.677,0.6709999999999999,137.046
2006,20,panic at the disco,i write sins not tragedies,0.635,0.5670000000000001,0.795,170.06
2006,21,the allamerican rejects,move along,0.6459999999999999,0.518,0.916,109.864
2006,22,fergie,london bridge,0.633,0.769,0.609,90.951
2006,23,red hot chili peppers,dani california,0.73,0.556,0.913,96.184
2006,24,lil jon e  sean paul of the youngbloodz,snap yo fingers,,,,
2006,25,dem franchize boyz lil peanut  charlay,lean wit it rock wit it,,,,
2006,26,rascal flatts,what hurts the most,0.33,0.537,0.674,136.002
2006,27,the fray,how to save a life,0.361,0.64,0.743,122.035
2006,28,rihanna,unfaithful,0.349,0.588,0.391,144.069
2006,29,snow patrol,chasing cars,0.136,0.563,0.5920000000000001,104.016
2006,30,hinder,lips of an angel,0.251,0.476,0.736,129.084
2006,31,cascada,everytime we touch,0.4925,0.6375,0.9815,142.0365
2006,32,christina aguilera,aint no other man,0.511,0.862,0.742,127.91
2006,33,fall out boy,dance dance,0.5,0.622,0.961,114.454
2006,34,kanye west jamie foxx,gold digger,0.623,0.6585,0.6839999999999999,92.7065
2006,35,ludacris pharrell,money maker,,,,
2006,36,bubba sparxxx ying yang twins  mr collipark,ms new booty,,,,
2006,37,sean paul keyshia cole,give it up to me,,,,
2006,38,nickelback,photograph,0.389,0.513,0.877,145.91899999999995
2006,39,kelly clarkson,because of you,0.136,0.583,0.584,140.039
2006,40,the pussycat dolls,stickwitu,0.43,0.655,0.54,79.983
2006,41,tpain mike jones,in n luv,,,,
2006,42,the black eyed peas,my humps,,,,
2006,43,fort minor holly brook,whered you go,,,,
2006,44,chris brown,yo,0.57,0.536,0.612,86.76799999999999
2006,45,kelly clarkson,walk away,0.935,0.75,0.888,115.973
2006,46,dl,laffy taffy,0.613,0.8909999999999999,0.4335,77.5015
2006,47,ti,what you know,0.332,0.551,0.81,73.464
2006,48,the allamerican rejects,dirty little secret,0.458,0.465,0.954,143.85
2006,49,nickelback,savin me,0.522,0.441,0.815,164.021
2006,50,mariah carey,dont forget about us,0.386,0.7,0.529,143.555
2006,51,neyo,sexy love,0.494,0.693,0.516,94.02
2006,52,e tpain  kandi girl,u and dat,,,,
2006,53,nickelback,far away,0.293,0.518,0.797,132.915
2006,54,nick lachey,whats left of me,0.311,0.421,0.728,150.12
2006,55,field mob ciara,so what,0.8959999999999999,0.931,0.486,120.026
2006,56,cherish sean paul of the youngbloodz,do it to it,,,,
2006,57,kt tunstall,black horse  the cherry tree,,,,
2006,58,juelz santana,there it go,0.595,0.942,0.892,100.007
2006,59,young dro ti,shoulder lean,0.542,0.7,0.518,75.973
2006,60,jamie foxx ludacris,unpredictable,,,,
2006,61,justin timberlake ti,my love,0.807,0.772,0.68,119.953
2006,62,eminem nate dogg,shake that,0.534,0.963,0.643,107.005
2006,63,chingy tyrese,pullin me back,0.5870000000000001,0.7859999999999999,0.511,80.0
2006,64,kelis too hort,bossy,,,,
2006,65,jibbs,chain hang low,0.778,0.792,0.589,157.14700000000005
2006,66,akon eminem,smack that,0.924,0.939,0.742,118.978
2006,67,ray j,one wish,0.6025,0.5245,0.6435,127.6455
2006,68,fall out boy,sugar were goin down,0.586,0.497,0.8335,161.96800000000002
2006,69,chris brown lil wayne,gimme that,,,,
2006,70,yung joc brandy ms b hambrick,i know you see it,0.391,0.7440000000000001,0.368,84.01799999999999
2006,71,bon jovi,who says you cant go home,,,,
2006,72,jojo,too little too late,0.509,0.394,0.821,82.764
2006,73,busta rhymes,touch it,0.442,0.6579999999999999,0.551,138.335
2006,74,daddy yankee,rompe,0.5329999999999999,0.696,0.858,176.06099999999995
2006,75,beyonce jayz,deja vu,0.3585,0.7035,0.737,105.588
2006,76,rascal flatts,life is a highway,0.6065,0.5720000000000001,0.9430000000000001,103.03450000000001
2006,77,evanescence,call me when youre sober,0.328,0.45,0.883,93.41
2006,78,carrie underwood,jesus take the wheel,0.135,0.359,0.518,76.572
2006,79,danity kane,show stopper,0.465,0.755,0.408,76.03399999999998
2006,80,ciara chamillionaire,get up,0.6295,0.9524999999999999,0.613,128.595
2006,81,sean paul,we be burnin,0.86,0.95,0.8029999999999999,117.0
2006,82,blue october,hate me,0.201,0.449,0.691,93.267
2006,83,lifehouse,you and me,0.354,0.459,0.4270000000000001,139.90200000000002
2006,84,the pussycat dolls william,beep,0.518,0.935,0.745,103.691
2006,85,dem franchize boyz jermaine dupri da brat  bow wow,i think they like me,,,,
2006,86,chris brown,say goodbye,0.388,0.8,0.502,115.091
2006,87,john mayer,waiting on the world to change,0.6629999999999999,0.5770000000000001,0.7559999999999999,176.75
2006,88,young jeezy akon,soul survivor,,,,
2006,89,the black eyed peas,pump it,,,,
2006,90,eminem,when im gone,0.757,0.619,0.746,149.944
2006,91,madonna,hung up,0.41000000000000003,0.6445000000000001,0.6465,125.006
2006,92,three  mafia young buck  eightball  mjg,stay fly,,,,
2006,93,keyshia cole,love,,,,
2006,94,neyo,when youre mad,0.436,0.66,0.5479999999999999,86.947
2006,95,ti,why you wanna,0.654,0.802,0.772,96.046
2006,96,pink,stupid girls,,,,
2006,97,gorillaz,feel good inc,0.772,0.818,0.705,138.559
2006,98,tpain,im sprung,0.288,0.7384999999999999,0.401,100.00999999999999
2006,99,taylor hicks,do i make you proud,,,,
2006,100,teddy geiger,for you i will,0.272,0.315,0.7509999999999999,119.566
2007,1,beyonce,irreplaceable,0.505,0.5115000000000001,0.6955,175.88699999999997
2007,2,rihanna jayz,umbrella,0.575,0.583,0.8290000000000001,174.028
2007,3,gwen stefani akon,the sweet escape,0.73,0.7559999999999999,0.77,119.961
2007,4,fergie,big girls dont cry,0.253,0.708,0.6409999999999999,113.082
2007,5,tpain yung joc,buy u a drank,0.5905,0.571,0.546,80.0265
2007,6,carrie underwood,before he cheats,0.29,0.519,0.7490000000000001,147.905
2007,7,plain white ts,hey there delilah,0.302,0.589,0.372,103.92500000000001
2007,8,akon snoop dogg,i wanna love you,0.368,0.866,0.454,99.985
2007,9,nelly furtado,say it right,0.8160000000000001,0.872,0.8690000000000001,116.9465
2007,10,fergie ludacris,glamorous,0.623,0.81,0.755,130.99
2007,11,akon,dont matter,0.3645,0.7965,0.4495,125.2465
2007,12,avril lavigne,girlfriend,0.67,0.56,0.959,163.983
2007,13,maroon,makes me wonder,0.8809999999999999,0.8029999999999999,0.851,113.996
2007,14,shop boyz,party like a rockstar,,,,
2007,15,akon eminem,smack that,0.924,0.939,0.742,118.978
2007,16,mims,this is why im hot,0.485,0.621,0.6,80.021
2007,17,daughtry,its not over,0.316,0.4255,0.9155,145.9345
2007,18,timbaland keri hilson,the way i are,,,,
2007,19,fergie,fergalicious,,,,
2007,20,soulja boy tellem,crank that,,,,
2007,21,timbaland nelly furtado  justin timberlake,give it to me,,,,
2007,22,justin timberlake,what goes aroundcomes around,0.4085000000000001,0.686,0.723,75.9975
2007,23,gym class heroes patrick stump,cupids chokeholdbreakfast in america,,,,
2007,24,the fray,how to save a life,0.361,0.64,0.743,122.035
2007,25,daughtry,home,0.338,0.45,0.853,143.918
2007,26,justin timberlake ti,my love,0.807,0.772,0.68,119.953
2007,27,kanye west,stronger,0.476,0.617,0.7125,103.976
2007,28,jim jones,we fly high,0.483,0.685,0.8,120.226
2007,29,pink,u  ur hand,,,,
2007,30,unk,walk it out,0.5409999999999999,0.772,0.741,160.78600000000003
2007,31,sean kingston,beautiful girls,0.7384999999999999,0.7535000000000001,0.6635,130.002
2007,32,fall out boy,this aint a scene its an arms race,0.408,0.435,0.887,199.935
2007,33,tpain akon,bartender,0.43400000000000005,0.746,0.398,104.949
2007,34,huey,pop lock  drop it,0.493,0.745,0.568,144.14
2007,35,ludacris mary j blige,runaway love,0.815,0.405,0.721,92.854
2007,36,nickelback,rockstar,0.693,0.616,0.91,144.07299999999995
2007,37,fall out boy,thnks fr th mmrs,0.588,0.459,0.8909999999999999,154.83700000000005
2007,38,linkin park,what ive done,0.287,0.623,0.93,120.119
2007,39,justin timberlake,summer love,0.477,0.606,0.591,95.802
2007,40,lloyd lil wayne,you,0.703,0.412,0.8759999999999999,130.159
2007,41,elliott yamin,wait for you,0.352,0.764,0.487,116.027
2007,42,diddy keyshia cole,last night,0.962,0.888,0.833,121.002
2007,43,fat joe lil wayne,make it rain,0.767,0.7440000000000001,0.6970000000000001,149.28
2007,44,fabolous neyo,make me better,0.562,0.607,0.599,86.491
2007,45,omarion,ice box,0.821,0.774,0.7275,131.0985
2007,46,hinder,lips of an angel,0.251,0.476,0.736,129.084
2007,47,john mayer,waiting on the world to change,0.6629999999999999,0.5770000000000001,0.7559999999999999,176.75
2007,48,robin thicke,lost without u,0.816,0.664,0.351,113.204
2007,49,r kelly or bow wow,im a flirt,,,,
2007,50,nickelback,if everyone cared,0.196,0.522,0.8740000000000001,132.018
2007,51,lloyd,get it shawty,,,,
2007,52,the red jumpsuit apparatus,face down,0.464,0.545,0.932,92.956
2007,53,baby boy da prince lil boosie,the way i live,,,,
2007,54,bow wow chris brown  johnta austin,shortie like mine,,,,
2007,55,the allamerican rejects,it ends tonight,0.313,0.454,0.6335,87.88899999999998
2007,56,hurricane chris,a bay bay,0.7020000000000001,0.5770000000000001,0.6679999999999999,60.709
2007,57,neyo,because of you,,,,
2007,58,bone thugsnharmony akon,i tried,0.378,0.727,0.71,81.995
2007,59,my chemical romance,welcome to the black parade,0.236,0.217,0.905,96.95
2007,60,plies tpain,shawty,0.26,0.444,0.708,105.412
2007,61,snow patrol,chasing cars,0.136,0.563,0.5920000000000001,104.016
2007,62,beyonce  shakira,beautiful liar,,,,
2007,63,justin timberlake,sexyback,,,,
2007,64,avril lavigne,keep holding on,0.146,0.274,0.7859999999999999,161.061
2007,65,keyshia cole missy elliott  lil kim,let it go,,,,
2007,66,timbaland onerepublic,apologize,0.10015,0.6545,0.594,118.0075
2007,67,colbie caillat,bubbly,0.249,0.6970000000000001,0.474,127.904
2007,68,ciara,like a boy,0.425,0.701,0.7240000000000001,132.035
2007,69,pink,who knew,,,,
2007,70,kelly clarkson,never again,0.472,0.514,0.91,145.907
2007,71,ciara,promise,0.439,0.6970000000000001,0.629,123.279
2007,72,j holiday,bed,0.723,0.684,0.606,127.901
2007,73,rich boy polow da don,throw some ds,0.433,0.6970000000000001,0.86,160.895
2007,74,amy winehouse,rehab,0.732,0.434,0.872,71.515
2007,75,ti,big things poppin,,,,
2007,76,alicia keys,no one,0.166,0.644,0.5479999999999999,90.042
2007,77,boys like girls,the great escape,0.505,0.423,0.94,149.934
2007,78,unk,step,0.645,0.763,0.797,77.003
2007,79,paula deanda the dey,walk away,0.8340000000000001,0.672,0.585,77.998
2007,80,young jeezy r kelly,go getta,,,,
2007,81,hellogoodbye,here,0.792,0.7,0.61,126.043
2007,82,pretty ricky,on the hotline,0.629,0.687,0.871,92.998
2007,83,gwen stefani,wind it up,0.95,0.961,0.9,120.006
2007,84,baby bash tpain,cyclone,0.5695,0.6439999999999999,0.7175,77.9695
2007,85,rihanna  sean paul,break it off,,,,
2007,86,lifehouse,first time,0.505,0.442,0.952,130.68200000000002
2007,87,cent justin timberlake  timbaland,ayo technology,,,,
2007,88,bow wow tpain  johnta austin,outta my system,,,,
2007,89,taylor swift,teardrops on my guitar,,,,
2007,90,rihanna,shut up and drive,0.74,0.735,0.826,132.964
2007,91,red hot chili peppers,snow,0.599,0.4270000000000001,0.9,104.655
2007,92,ludacris pharrell,money maker,,,,
2007,93,chris brown tpain,kiss kiss,0.551,0.7290000000000001,0.6579999999999999,140.043
2007,94,nickelback,far away,0.293,0.518,0.797,132.915
2007,95,crime mob lil scrappy,rock yo hips,,,,
2007,96,justin timberlake,lovestoned,,,,
2007,97,hinder,better than me,0.254,0.449,0.682,139.924
2007,98,finger eleven,paralyzer,0.861,0.644,0.939,106.031
2007,99,snoop dogg r kelly,thats that,,,,
2007,100,r kelly  usher,same girl,,,,
2008,1,flo rida tpain,low,0.304,0.918,0.609,128.00799999999998
2008,2,leona lewis,bleeding love,0.203,0.638,0.6559999999999999,104.038
2008,3,alicia keys,no one,0.166,0.644,0.5479999999999999,90.042
2008,4,lil wayne static major,lollipop,0.455,0.8305,0.429,148.07549999999998
2008,5,timbaland onerepublic,apologize,0.10015,0.6545,0.594,118.0075
2008,6,jordin sparks duet with chris brown,no air,,,,
2008,7,sara bareilles,love song,0.573,0.583,0.7859999999999999,123.052
2008,8,usher young jeezy,love in this club,,,,
2008,9,chris brown,with you,0.655,0.662,0.693,86.009
2008,10,chris brown,forever,0.438,0.672,0.82,120.005
2008,11,ray j  yung berg,sexy can i,,,,
2008,12,rihanna,take a bow,0.5720000000000001,0.6970000000000001,0.467,82.08200000000002
2008,13,coldplay,viva la vida,0.416,0.485,0.619,138.017
2008,14,katy perry,i kissed a girl,0.696,0.6990000000000001,0.76,129.996
2008,15,ti,whatever you like,0.481,0.68,0.6795,150.0235
2008,16,rihanna,disturbia,0.722,0.7070000000000001,0.813,124.921
2008,17,rihanna,dont stop the music,0.542,0.835,0.669,122.668
2008,18,natasha bedingfield,pocketful of sunshine,0.655,0.721,0.88,110.021
2008,19,chris brown tpain,kiss kiss,0.551,0.7290000000000001,0.6579999999999999,140.043
2008,20,neyo,closer,0.588,0.711,0.753,126.051
2008,21,colbie caillat,bubbly,0.249,0.6970000000000001,0.474,127.904
2008,22,mariah carey,touch my body,0.84,0.715,0.665,78.502
2008,23,madonna justin timberlake,minutes,,,,
2008,24,pink,so what,,,,
2008,25,finger eleven,paralyzer,0.861,0.644,0.939,106.031
2008,26,fergie,clumsy,0.452,0.731,0.563,184.009
2008,27,jason mraz,im yours,0.718,0.6859999999999999,0.457,150.953
2008,28,jesse mccartney,leavin,0.8859999999999999,0.687,0.71,79.235
2008,29,kardinal offishall akon,dangerous,0.807,0.949,0.79,117.002
2008,30,jordin sparks,tattoo,0.547,0.5660000000000001,0.7659999999999999,168.005
2008,31,miley cyrus,see you again,0.8009999999999999,0.6920000000000001,0.911,138.975
2008,32,metro station,shake it,0.79,0.618,0.955,150.034
2008,33,onerepublic,stop and stare,0.251,0.4920000000000001,0.8590000000000001,92.474
2008,34,sean kingston,take you there,0.634,0.752,0.921,115.033
2008,35,mia,paper planes,0.485,0.447,0.848,172.247
2008,36,katy perry,hot n cold,0.861,0.706,0.841,132.032
2008,37,ti rihanna,live your life,0.478,0.375,0.862,159.841
2008,38,plies neyo,bust it baby part,,,,
2008,39,estelle kanye west,american boy,0.5865,0.7205,0.7090000000000001,117.481
2008,40,lil wayne tpain,got money,0.703,0.6920000000000001,0.6609999999999999,82.479
2008,41,taylor swift,our song,0.5569999999999999,0.6675,0.6655,89.0695
2008,42,danity kane,damaged,0.818,0.774,0.653,120.01
2008,43,lil wayne,a milli,0.7525,0.6679999999999999,0.6915,151.5285
2008,44,buckcherry,sorry,0.26,0.531,0.795,131.003
2008,45,webbie lil phat  lil boosie,independent,,,,
2008,46,tpain lil wayne,cant believe it,0.07875,0.613,0.531,105.32299999999998
2008,47,alicia keys,like youll never see me again,0.268,0.562,0.6579999999999999,127.81
2008,48,taylor swift,teardrops on my guitar,,,,
2008,49,the pussycat dolls,when i grow up,0.368,0.6709999999999999,0.685,118.449
2008,50,snoop dogg,sensual seduction,0.504,0.7559999999999999,0.8290000000000001,120.163
2008,51,colby odonis akon,what you got,,,,
2008,52,doors down,its not my time,0.309,0.532,0.935,128.025
2008,53,leona lewis,better in time,0.5489999999999999,0.584,0.7,163.953
2008,54,soulja boy tellem,crank that,,,,
2008,55,linkin park,shadow of the day,0.0641,0.534,0.393,110.007
2008,56,wyclef jean akon lil wayne  niia,sweetest girl,,,,
2008,57,neyo,miss independent,0.713,0.6729999999999999,0.6829999999999999,171.86
2008,58,secondh serenade,fall for you,0.38,0.41000000000000003,0.3745,173.7975
2008,59,flo rida william,in the ayer,0.6459999999999999,0.83,0.746,125.992
2008,60,john mayer,say,0.541,0.485,0.723,167.845
2008,61,jordin sparks,one step at a time,0.691,0.7659999999999999,0.6920000000000001,102.028
2008,62,rihanna neyo,hate that i love you,0.732,0.637,0.73,93.867
2008,63,lupe fiasco matthew santos,superstar,0.472,0.5720000000000001,0.8220000000000001,94.812
2008,64,j holiday,suffocate,0.474,0.728,0.4370000000000001,123.017
2008,65,kevin rudolf lil wayne,let it rock,0.487,0.617,0.762,113.172
2008,66,david banner chris brown,get like me,,,,
2008,67,colbie caillat,realize,0.192,0.693,0.594,123.932
2008,68,young jeezy kanye west,put on,,,,
2008,69,david cook,the time of my life,0.281,0.414,0.578,154.96
2008,70,three  mafia project pat young d  superpower,lolli lolli,,,,
2008,71,baby bash tpain,cyclone,0.5695,0.6439999999999999,0.7175,77.9695
2008,72,natasha bedingfield sean kingston,love like this,0.902,0.7809999999999999,0.7909999999999999,76.998
2008,73,jonas brothers,burnin up,0.807,0.667,0.954,114.0
2008,74,kanye west,love lockdown,0.112,0.76,0.524,119.603
2008,75,thedream,i luv your girl,0.0406,0.723,0.322,90.06299999999996
2008,76,david archuleta,crush,0.47,0.5845,0.6705000000000001,121.55250000000001
2008,77,plies akon,hypnotized,0.6345000000000001,0.8245,0.551,118.8945
2008,78,fergie,big girls dont cry,0.253,0.708,0.6409999999999999,113.082
2008,79,kanye west tpain,good life,0.46799999999999997,0.41900000000000004,0.7765,126.78800000000001
2008,80,britney spears,womanizer,0.235,0.7240000000000001,0.695,139.0
2008,81,taylor swift,love story,0.306,0.618,0.741,118.984
2008,82,mary j blige,just fine,0.588,0.923,0.795,123.021
2008,83,britney spears,piece of me,0.782,0.769,0.638,115.007
2008,84,rick ross tpain,the boss,0.61,0.431,0.8420000000000001,83.66
2008,85,kid rock,all summer long,0.887,0.7,0.8640000000000001,102.997
2008,86,trey songz,cant help but wait,0.611,0.6990000000000001,0.6990000000000001,94.977
2008,87,gavin degraw,in love with a girl,0.687,0.439,0.906,161.905
2008,88,the game lil wayne,my life,0.382,0.6729999999999999,0.7659999999999999,148.113
2008,89,keyshia cole,i remember,0.303,0.422,0.736,129.278
2008,90,kanye west dwele,flashing lights,0.43,0.639,0.628,90.482
2008,91,lil wayne bobby valentino  kidd kidd,mrs officer,,,,
2008,92,miley cyrus,things,,,,
2008,93,trace adkins,youre gonna miss this,0.3265,0.49600000000000005,0.6775,154.96150000000003
2008,94,gavin rossdale,love remains the same,0.109,0.406,0.632,149.25799999999995
2008,95,daughtry,feels like tonight,0.349,0.4955,0.91,130.985
2008,96,timbaland keri hilson,the way i are,,,,
2008,97,saving abel,addicted,0.527,0.512,0.8640000000000001,138.018
2008,98,santana chad kroeger,into the night,0.603,0.595,0.8440000000000001,127.981
2008,99,keyshia cole,heaven sent,0.407,0.642,0.742,78.858
2008,100,pistols tpain  tay dizm,she got it,,,,
2009,1,the black eyed peas,boom boom pow,,,,
2009,2,lady gaga,poker face,0.787,0.851,0.8059999999999999,118.999
2009,3,lady gaga colby odonis,just dance,0.745,0.8220000000000001,0.7390000000000001,118.992
2009,4,the black eyed peas,i gotta feeling,,,,
2009,5,taylor swift,love story,0.306,0.618,0.741,118.984
2009,6,flo rida,right round,0.705,0.72,0.672,124.986
2009,7,jason mraz,im yours,0.718,0.6859999999999999,0.457,150.953
2009,8,beyonce,single ladies,0.272,0.426,0.584,193.437
2009,9,kanye west,heartless,0.654,0.79,0.647,87.999
2009,10,the allamerican rejects,gives you hell,0.552,0.718,0.691,100.008
2009,11,taylor swift,you belong with me,0.443,0.687,0.7709999999999999,129.964
2009,12,ti justin timberlake,dead and gone,0.47,0.713,0.746,135.02100000000002
